full_name,position,team,ewma_total_points,predicted_points,owner
aaron_anselmino,DEF,Chelsea,-0.6605280137113073,0.6161281106422735,
aaron_hickey,DEF,Brentford,-0.23536468060544138,1.3001095854472275,
aaron_ramsdale,GK,Newcastle,-0.09364356957015274,1.9764413840791035,
aaron_ramsey,MID,Burnley,-0.6605280137113073,0.6377009470937328,
aaron_wan_bissaka,DEF,West Ham,-0.6605280137113073,0.6058975451499728,
abdallah_sima,MID,Brighton,-0.6605280137113073,0.8382975230804206,
abdoullah_ba,MID,Sunderland,-0.6605280137113073,0.6075989659663307,
abdukodir_khusanov,DEF,Man City,-0.37708579164073003,1.218616086094131,
adam_aznou,DEF,Everton,-0.6605280137113073,0.6257093575078889,
adam_smith,DEF,Bournemouth,-0.5188069026760187,0.9414336839754809,
adam_webster,DEF,Brighton,-0.6605280137113073,0.6804376366706845,
adam_wharton,MID,Crystal Palace,0.8984042076768677,3.820937907688223,
adama_traore_diarra,MID,Fulham,-0.23536468060544138,0.9700626069559029,
adrian_mazilu,MID,Brighton,-0.6605280137113073,0.6577606046924016,
adrien_truffert,DEF,Bournemouth,0.7566830966415791,2.6406295796816437,
ahmed_abdullahi,FWD,Sunderland,-0.6605280137113073,0.6614470721063992,
airidas_golambeckis,DEF,West Ham,-0.6605280137113073,0.5749470294253308,
aji_alese,DEF,Sunderland,-0.6605280137113073,0.6210273604557842,
alan_browne,MID,Sunderland,-0.6605280137113073,0.6577606046924016,
albert_sambi_lokonga,MID,Arsenal,-0.6605280137113073,0.6577606046924016,
alejandro_garnacho_ferreyra,MID,Chelsea,0.33151976353571316,3.137665193519016,
alex_cairns,GK,Leeds,-0.6605280137113073,0.6518641542403028,
alex_iwobi,MID,Fulham,-0.6605280137113073,1.0238493558681068,
alex_jimenez_sanchez,DEF,Bournemouth,0.6149619856062905,2.6235012158551596,
alex_moreno_lopera,DEF,Aston Villa,-0.6605280137113073,0.6919672905372295,
alex_murphy,DEF,Newcastle,-0.6605280137113073,0.6450886528796516,
alex_paulsen,GK,Bournemouth,-0.6605280137113073,0.6073120082093784,
alex_scott,MID,Bournemouth,0.7566830966415791,2.5139507717453453,
alexander_isak,FWD,Liverpool,0.18979865250042455,2.2023576563100944,88376.0
alexis_mac_allister,MID,Liverpool,0.18979865250042455,3.1703232060152846,
alfie_mcnally,GK,Fulham,-0.6605280137113073,0.722531060271337,
alfie_pond,DEF,Wolves,-0.6605280137113073,0.6059374706110034,
alisson_becker,GK,Liverpool,1.181846429747445,3.5124615780975237,87737.0
alphonse_areola,GK,West Ham,0.6149619856062905,3.175309896037962,
altay_bayindir,GK,Man Utd,-0.6605280137113073,0.6501221945812358,
amad_diallo,MID,Man Utd,-0.6605280137113073,1.0188344414684396,
amadou_onana,MID,Aston Villa,0.18979865250042455,1.761825903534586,
amara_nallo,DEF,Liverpool,-0.6605280137113073,0.6898840651858285,
amine_adli,MID,Bournemouth,-0.23536468060544138,1.3714493676601103,
andre_harriman_annous,MID,Arsenal,-0.6605280137113073,0.7380991929222691,
andre_onana,GK,Man Utd,-0.6605280137113073,0.6509958488861918,
andre_trindade_da_costa_neto,MID,Wolves,0.18979865250042455,2.2000996665255164,
andreas_hoelgebaum_pereira,MID,Fulham,-0.6605280137113073,0.8182378654817518,
andres_garcia,DEF,Aston Villa,-0.5188069026760187,0.7830933220591372,
andrew_moran,MID,Brighton,-0.6605280137113073,0.6577606046924016,
andrew_robertson,DEF,Liverpool,0.33151976353571316,1.60598273239917,
andrey_nascimento_dos_santos,MID,Chelsea,-0.37708579164073003,1.1681410865952795,
andy_irving,MID,West Ham,-0.6605280137113073,0.6196497542008108,
angus_gunn,GK,Nott'm Forest,-0.6605280137113073,0.5696818925111451,
anthony_elanga,MID,Newcastle,-0.5188069026760187,1.291940503405272,
anthony_gordon,MID,Newcastle,2.032173095959177,4.518715550800677,94654.0
anthony_patterson,GK,Sunderland,-0.6605280137113073,0.6229951410872347,
antoine_semenyo,MID,Bournemouth,2.8824997621709083,5.283624215594605,87737.0
anton_stach,MID,Leeds,2.315615318029754,4.562097358456618,88376.0
antonee_robinson,DEF,Fulham,2.315615318029754,3.7942751924823783,
antoni_milambo,MID,Brentford,-0.6605280137113073,0.7981782078830831,
antonin_kinsky,GK,Spurs,-0.6605280137113073,0.634692414685123,
antonito_cordero_campillo,MID,Newcastle,-0.6605280137113073,0.7379992350870768,
antony_dos_santos,MID,Man Utd,-0.6605280137113073,0.9385958110737646,
archie_gray,MID,Spurs,1.890451984923888,3.254727827015304,
armando_broja,FWD,Burnley,1.890451984923888,3.3837351173925914,
armin_pecsi,GK,Liverpool,-0.6605280137113073,0.7083478223748789,
arnaud_kalimuendo,FWD,Nott'm Forest,-0.37708579164073003,1.156315358213499,
arthur_masuaku,DEF,Sunderland,-0.6605280137113073,0.6105256208467564,
asher_agbinone,MID,Crystal Palace,-0.6605280137113073,0.617641289495064,
ashley_barnes,FWD,Burnley,-0.5188069026760187,0.7590381380872523,
ashley_phillips,DEF,Spurs,-0.6605280137113073,0.634858087387351,
axel_tuanzebe,DEF,Burnley,-0.6605280137113073,0.5864367578308453,
ayden_heaven,DEF,Man Utd,1.7487308738885996,2.7331789913445226,
bafode_diakite,DEF,Bournemouth,-0.37708579164073003,1.3834106104743702,
bart_verbruggen,GK,Brighton,2.1738942069944653,3.907563099786408,88376.0
bashir_humphreys,DEF,Burnley,1.0401253187121564,2.112632865031532,
bastien_meupiyou_menadjou,DEF,Wolves,-0.6605280137113073,0.6263862467266178,
ben_broggio,MID,Aston Villa,-0.6605280137113073,0.6376759576349348,
ben_casey,FWD,Crystal Palace,-0.6605280137113073,0.759717024884275,
ben_davies,DEF,Spurs,0.6149619856062905,1.4397417973500928,
ben_gannon_doak,MID,Bournemouth,-0.6605280137113073,0.717939577488408,
ben_winterburn,MID,Bournemouth,-0.6605280137113073,0.6577606046924016,
bendito_mantato,MID,Man Utd,-0.5188069026760187,0.818454128040491,
benjamin_arthur,DEF,Brentford,-0.6605280137113073,0.6970825732833797,
benjamin_fredrick,DEF,Brentford,-0.6605280137113073,0.7075843128924075,
benjamin_lecomte,GK,Fulham,-0.6605280137113073,0.6762203727021798,
benjamin_sesko,FWD,Man Utd,0.33151976353571316,3.269238896748311,93330.0
benjamin_white,DEF,Arsenal,-0.5188069026760187,1.0046743586431552,
benoit_badiashile_mukinayi,DEF,Chelsea,-0.23536468060544138,1.4825890396466377,
bernardo_mota_veiga_de_carvalho_e_silva,MID,Man City,0.6149619856062905,3.4123678799470394,
bernd_leno,GK,Fulham,1.6070097628533109,3.677071815886226,
bertrand_traore,MID,Sunderland,-0.6605280137113073,0.8583571806790894,
blondy_nna_noukeu,GK,Sunderland,-0.6605280137113073,0.620374178172367,
borna_sosa,DEF,Crystal Palace,-0.37708579164073003,0.8664502205689181,
boubacar_kamara,MID,Aston Villa,0.33151976353571316,2.453758532149335,
boubacar_traore,MID,Wolves,-0.6605280137113073,0.7580588926857456,
bradley_burrowes,MID,Aston Villa,-0.6605280137113073,0.617616300036266,
braiden_graham,FWD,Everton,-0.6605280137113073,0.7795732019723786,
brajan_gruda,MID,Brighton,0.33151976353571316,2.7552007063837274,
brandon_austin,GK,Spurs,-0.6605280137113073,0.634692414685123,
brayden_clarke,DEF,Arsenal,-0.6605280137113073,0.7902459887429558,
brenden_aaronson,MID,Leeds,2.315615318029754,3.9791684939666814,
brennan_johnson,MID,Crystal Palace,-0.23536468060544138,2.070635055705385,
brian_brobbey,FWD,Sunderland,1.3235675407827336,3.291609041493075,
bruno_borges_fernandes,MID,Man Utd,-0.5188069026760187,2.156277553105989,87737.0
bruno_guimaraes_rodriguez_moura,MID,Newcastle,2.74077865113562,5.138734863393405,93330.0
bryan_gil_salvatierra,MID,Spurs,-0.6605280137113073,0.7379992350870768,
bryan_mbeumo,MID,Man Utd,-0.6605280137113073,1.3849231926441448,93330.0
