full_name,position,team,ewma_total_points,predicted_points,owner
aaron_anselmino,DEF,Chelsea,-0.6731694201840747,0.6342619968313081,
aaron_hickey,DEF,Brentford,-0.09054183391174145,1.2292597320932364,
aaron_ramsdale,GK,Newcastle,-0.6731694201840747,0.8076447212220748,
aaron_ramsey,MID,Burnley,-0.6731694201840747,0.6267475243359036,
aaron_wan_bissaka,DEF,West Ham,-0.09054183391174145,1.2859281987169875,
abdallah_sima,MID,Brighton,-0.6731694201840747,0.8279157396040701,
abdoullah_ba,MID,Sunderland,-0.6731694201840747,0.5965152948101919,
abdukodir_khusanov,DEF,Man City,0.20077195922442514,1.9521367492199677,
adam_aznou,DEF,Everton,-0.6731694201840747,0.6931750905327814,
adam_smith,DEF,Bournemouth,-0.5275125236159913,0.833400053168679,
adam_webster,DEF,Brighton,-0.6731694201840747,0.6953135428085402,
adam_wharton,MID,Crystal Palace,0.7833995454967584,3.4103346775419765,
adama_traore_diarra,MID,Fulham,-0.23619873047982473,0.9469447505439483,
adrian_mazilu,MID,Brighton,-0.6731694201840747,0.6468643458627203,
adrien_truffert,DEF,Bournemouth,0.637742648928675,2.652695571326313,
ahmed_abdullahi,FWD,Sunderland,-0.6731694201840747,0.6736203606929396,
airidas_golambeckis,DEF,West Ham,-0.6731694201840747,0.613015083278081,
aji_alese,DEF,Sunderland,-0.6731694201840747,0.6272958975973411,
alan_browne,MID,Sunderland,-0.6731694201840747,0.6468643458627203,
albert_sambi_lokonga,MID,Arsenal,-0.6731694201840747,0.6468643458627203,
alejandro_garnacho_ferreyra,MID,Chelsea,0.055115062656341855,2.0535115227708647,
alex_cairns,GK,Leeds,-0.6731694201840747,0.6316873862932227,
alex_iwobi,MID,Fulham,-0.6731694201840747,1.0089671333454198,
alex_jimenez_sanchez,DEF,Bournemouth,0.20077195922442514,2.5545279164255854,
alex_moreno_lopera,DEF,Aston Villa,-0.6731694201840747,0.6106930502000919,
alex_murphy,DEF,Newcastle,-0.6731694201840747,0.7147891656904691,
alex_paulsen,GK,Bournemouth,-0.6731694201840747,0.6443123248145569,
alex_scott,MID,Bournemouth,1.0747133386329248,2.9369339541418915,
alexander_isak,FWD,Liverpool,-0.6731694201840747,1.7758791473276108,88376.0
alexis_mac_allister,MID,Liverpool,0.20077195922442514,2.675738773949035,
alfie_mcnally,GK,Fulham,-0.6731694201840747,0.6519426498013909,
alfie_pond,DEF,Wolves,-0.6731694201840747,0.6403331778530588,
alisson_becker,GK,Liverpool,2.094311614609508,3.6745725338958897,87737.0
alphonse_areola,GK,West Ham,0.637742648928675,3.2161491652072733,
altay_bayindir,GK,Man Utd,-0.6731694201840747,0.6614641202914261,
alysson_edward_franco_da_rocha_dos_santos,MID,Aston Villa,-0.6731694201840747,0.8162332278892901,
amad_diallo,MID,Man Utd,-0.23619873047982473,1.7105170603491526,
amadou_onana,MID,Aston Villa,-0.5275125236159913,0.9746094883993743,
amara_nallo,DEF,Liverpool,-0.6731694201840747,0.596814873018777,
amine_adli,MID,Bournemouth,0.49208575236059177,1.7499797223237958,
andre_harriman_annous,MID,Arsenal,-0.6731694201840747,0.7176722018549859,
andre_onana,GK,Man Utd,-0.6731694201840747,0.6687441256237653,
andre_trindade_da_costa_neto,MID,Wolves,-0.09054183391174145,1.870762012125266,
andreas_hoelgebaum_pereira,MID,Fulham,-0.6731694201840747,0.8077989180772535,
andres_garcia,DEF,Aston Villa,-0.5275125236159913,0.7109159171475338,
andrew_moran,MID,Brighton,-0.6731694201840747,0.6468643458627203,
andrew_robertson,DEF,Liverpool,0.34642885579250843,1.6001803186708785,
andrey_nascimento_dos_santos,MID,Chelsea,-0.09054183391174145,1.486733078379241,
andy_irving,MID,West Ham,-0.6731694201840747,0.610676866008645,
angus_gunn,GK,Nott'm Forest,-0.6731694201840747,0.6024135740666581,
anthony_elanga,MID,Newcastle,-0.5275125236159913,1.2134387085879432,
anthony_gordon,MID,Newcastle,0.9290564420648416,3.7722360568357542,94654.0
anthony_patterson,GK,Sunderland,-0.6731694201840747,0.6306065053708687,
antoine_semenyo,MID,Man City,1.3660271317690915,4.296782764453166,87737.0
anton_stach,MID,Leeds,0.9290564420648416,3.249521879079427,88376.0
antonee_robinson,DEF,Fulham,0.34642885579250843,2.9625108928761086,
antoni_milambo,MID,Brentford,-0.6731694201840747,0.7876820965504367,
antonin_kinsky,GK,Spurs,-0.6731694201840747,0.5752501012716573,
antonito_cordero_campillo,MID,Newcastle,-0.6731694201840747,0.7273316319699868,
antony_dos_santos,MID,Man Utd,-0.6731694201840747,0.9284998472381533,
archie_gray,MID,Spurs,0.34642885579250843,2.2988310206881857,
armando_broja,FWD,Burnley,1.2203702352010082,3.393705312584774,
armin_pecsi,GK,Liverpool,-0.6731694201840747,0.6260576956820976,
arnaud_kalimuendo,FWD,Nott'm Forest,-0.5275125236159913,1.0797664926457822,
arthur_masuaku,DEF,Sunderland,-0.6731694201840747,0.6167642312218425,
asher_agbinone,MID,Crystal Palace,-0.6731694201840747,0.606630702809087,
ashley_barnes,FWD,Burnley,-0.6731694201840747,0.8290249456466062,
ashley_phillips,DEF,Spurs,-0.6731694201840747,0.5728432892496155,
axel_tuanzebe,DEF,Burnley,-0.09054183391174145,1.0154161811819626,
ayden_heaven,DEF,Man Utd,0.34642885579250843,2.0482311152754598,
bafode_diakite,DEF,Bournemouth,-0.38185562704790804,0.8278527743725314,
bart_verbruggen,GK,Brighton,1.2203702352010082,3.6215719695509216,88376.0
bashir_humphreys,DEF,Burnley,1.3660271317690915,2.7905163640663635,
bastien_meupiyou_menadjou,DEF,Wolves,-0.6731694201840747,0.6508648442285573,
ben_broggio,MID,Aston Villa,-0.6731694201840747,0.6165751191015217,
ben_casey,FWD,Crystal Palace,-0.6731694201840747,0.7426610024763927,
ben_davies,DEF,Spurs,0.637742648928675,1.5551489007781476,
ben_gannon_doak,MID,Bournemouth,-0.6731694201840747,0.7072148104431702,
ben_winterburn,MID,Bournemouth,-0.6731694201840747,0.6468643458627203,
bendito_mantato,MID,Man Utd,-0.5275125236159913,0.7829350180503403,
benjamin_arthur,DEF,Brentford,-0.6731694201840747,0.663902124484275,
benjamin_fredrick,DEF,Brentford,-0.6731694201840747,0.6744337908597735,
benjamin_lecomte,GK,Fulham,-0.6731694201840747,0.6316873862932227,
benjamin_sesko,FWD,Man Utd,1.8029978214733413,3.7180275088913017,93330.0
benjamin_white,DEF,Arsenal,0.34642885579250843,1.61437291449603,
benoit_badiashile_mukinayi,DEF,Chelsea,-0.38185562704790804,1.1428039662352052,
bernardo_mota_veiga_de_carvalho_e_silva,MID,Man City,0.49208575236059177,3.4805875623055798,
bernd_leno,GK,Fulham,0.637742648928675,3.386211281331035,
bertrand_traore,MID,Sunderland,-0.6731694201840747,0.8480325611308868,
blondy_nna_noukeu,GK,Sunderland,-0.6731694201840747,0.6279780735081882,
borna_sosa,DEF,Crystal Palace,-0.38185562704790804,0.7449345975236548,
boubacar_kamara,MID,Aston Villa,0.34642885579250843,2.086677944606475,
boubacar_traore,MID,Wolves,-0.6731694201840747,0.7474484534968036,
bradley_burrowes,MID,Aston Villa,-0.6731694201840747,0.6065167083381134,
braiden_graham,FWD,Everton,-0.6731694201840747,0.7426610024763927,
brajan_gruda,MID,Brighton,0.34642885579250843,2.4556433147402617,
brandon_austin,GK,Spurs,-0.6731694201840747,0.5752501012716573,
brayden_clarke,DEF,Arsenal,-0.6731694201840747,0.7424313311651084,
brenden_aaronson,MID,Leeds,3.2595667871541742,4.324930331034539,
brennan_johnson,MID,Crystal Palace,0.055115062656341855,2.9942535529693926,
brian_brobbey,FWD,Sunderland,2.3856254077456747,4.10742846760699,94654.0
bruno_borges_fernandes,MID,Man Utd,1.8029978214733413,3.8700814496574996,87737.0
bruno_guimaraes_rodriguez_moura,MID,Newcastle,4.279165063130757,6.121506245699078,93330.0
bryan_gil_salvatierra,MID,Spurs,-0.6731694201840747,0.7273316319699868,
bryan_mbeumo,MID,Man Utd,0.637742648928675,2.4135087174831473,93330.0
bukayo_saka,MID,Arsenal,1.3660271317690915,4.6351110824983905,87737.0
caleb_kporha,DEF,Crystal Palace,-0.6731694201840747,0.5681992230936375,
callan_mckenna,GK,Bournemouth,-0.6731694201840747,0.6310665300812186,
callum_bates,MID,Everton,-0.6731694201840747,0.606630702809087,
callum_hudson_odoi,MID,Nott'm Forest,0.34642885579250843,2.905228473225641,
callum_marshall,FWD,West Ham,-0.6731694201840747,0.6820498079097896,
callum_olusesi,MID,Spurs,-0.6731694201840747,0.606630702809087,
callum_wilson,FWD,West Ham,1.2203702352010082,2.5734256376563143,
calvin_bassey,DEF,Fulham,-0.6731694201840747,0.6766995458491877,
calvin_ramsay,DEF,Liverpool,-0.6731694201840747,0.6073465393942754,
caoimhin_kelleher,GK,Brentford,2.531282304313758,3.217482703982459,85646.0
