full_name,gw,total_points,position,team,opponent_team,xP,assists,bonus,bps,clean_sheets,creativity,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,starts,threat,ewma_total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,opponent_team_name,ewma_team_goals,ewma_team_points,team_name_nw_opponent,team_nw_opponent,ewma_team_goals_nw_opponent,ewma_team_points_nw_opponent,predicted_points,owner
aaron_anselmino,6,0,DEF,Chelsea,6,0.33956999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1054.2869699999999,93.10097999999999,1147.3879499999998,40.0,0.0,Brighton,1.36995,0.8398599999999998,Liverpool,Liverpool,1.8582699999999999,2.0999999999999996,0.1267985587526207,
aaron_hickey,6,2,DEF,Brentford,14,0.6788049999999999,0.0,0.0,3.0812199999999996,0.0,0.591303,0.009,0.009,0.0,0.3468072,0.44699999999999995,0.0,0.227126,1.5536599999999996,24.35747,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.8190299999999999,-1345.7432999999996,1639.6601699999997,2985.4034699999993,40.0,0.16806999999999994,Man Utd,1.7469999999999997,1.2630899999999998,Man City,Man City,2.9261799999999996,2.0552099999999998,1.1707965671848446,
aaron_ramsdale,6,0,GK,Newcastle,1,0.8504369999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4937.221739999999,1443.8040899999996,6381.025829999999,49.34299999999999,0.0,Arsenal,0.5910599999999999,0.9219699999999998,Nott'm Forest,Nott'm Forest,0.7862399999999996,0.7862399999999996,-0.03974324797847564,
aaron_ramsey,6,0,MID,Burnley,13,0.03258499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104804.29229999997,5670.769019999998,110475.06131999996,44.34299999999999,0.0,Man City,0.8598599999999998,0.4260899999999999,Aston Villa,Aston Villa,1.1099999999999999,1.4250699999999998,0.14986708018307843,
aaron_wan_bissaka,6,0,DEF,West Ham,9,0.43423799999999996,0.0,0.0,0.9363899999999998,0.0,5.5775229999999985,0.0160867,0.0160867,0.0,0.3116497999999999,0.8643599999999997,0.0,1.1236679999999997,4.216155999999999,21.608999999999995,0.0,0.0,0.0,0.0,0.0,0.24009999999999992,1.3445599999999995,0.16806999999999994,-269577.28391999996,6434.843369999999,276012.12729,43.73009999999999,0.0,Everton,0.8907299999999998,0.6086999999999999,Arsenal,Arsenal,1.77922,2.2712999999999997,0.6128246932899537,
abdallah_sima,6,0,MID,Brighton,7,0.2846899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-233.56067999999996,23.334779999999995,256.89545999999996,54.240099999999984,0.0,Chelsea,1.8408699999999998,1.5867699999999998,Wolves,Wolves,0.7158,0.3,0.09915168230594291,
abdoullah_ba,6,0,MID,Sunderland,16,-0.295915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-818.18688,1774.9555799999998,2593.1424599999996,44.34299999999999,0.0,Nott'm Forest,1.2200099999999998,2.0699099999999997,Man Utd,Man Utd,1.10073,1.0107299999999997,0.23326860095892712,
abdukodir_khusanov,6,0,DEF,Man City,3,2.0416759999999994,0.0,0.0,6.808689999999998,0.147,0.7133699999999998,0.002499,0.002499,0.0,0.43136659999999993,0.10289999999999999,0.0,0.6812679999999999,5.993652,32.66815999999999,0.0,0.0,0.0,0.0,0.0,0.4599,0.0,1.6569699999999998,-1350.2199,4786.2866699999995,6136.50657,54.240099999999984,0.10289999999999999,Burnley,2.9261799999999996,2.0552099999999998,Brentford,Brentford,1.7469999999999997,1.2630899999999998,1.4060336325115392,
adam_aznou,6,0,DEF,Everton,19,0.1933679999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-981.0129,156.87939,1137.8922899999998,44.24009999999999,0.0,West Ham,0.9627599999999998,0.9717899999999997,Crystal Palace,Crystal Palace,1.4007299999999998,2.2257999999999996,0.07468115428277827,
adam_smith,6,0,DEF,Bournemouth,11,0.6811979999999999,0.0,0.0,2.2706599999999995,0.07202999999999998,2.0199269999999996,0.014165899999999995,0.014165899999999995,0.0,0.38608079999999995,0.5042099999999998,0.0,0.518616,2.4538219999999993,24.013429999999993,0.0,0.0,0.0,0.0,0.0,0.3429999999999999,0.6722799999999998,0.7031499999999997,-3307.7372399999995,1091.6074499999997,4399.34469,44.699999999999996,0.0,Leeds,1.4050699999999998,1.4757899999999997,Fulham,Fulham,1.3171,1.3110999999999997,0.8120489638581696,
