full_name,position,team,ewma_total_points,predicted_points,owner
aaron_anselmino,DEF,Chelsea,0.0,0.05492189632864236,
aaron_hickey,DEF,Brentford,0.31289999999999996,0.35318780365258806,
aaron_ramsdale,GK,Newcastle,0.0,0.3245104763637155,
aaron_ramsey,MID,Burnley,0.0,0.06786424216081426,
aaron_wan_bissaka,DEF,West Ham,0.24009999999999992,1.094795009931204,
abdallah_sima,MID,Brighton,0.0,0.049363139814876666,
abdoullah_ba,MID,Sunderland,0.0,0.2116072665278797,
abdukodir_khusanov,DEF,Man City,2.3670999999999998,3.1479481171571644,
adam_aznou,DEF,Everton,0.0,0.06955651678206709,
adam_smith,DEF,Bournemouth,1.0044999999999997,1.9866345986201082,
adam_webster,DEF,Brighton,0.0,0.049363139814876666,
adam_wharton,MID,Crystal Palace,3.1731,4.107620219420119,
adama_traore_diarra,MID,Fulham,0.5971,1.4010378191652877,
adrian_mazilu,MID,Brighton,0.0,0.049363139814876666,
adrien_truffert,DEF,Bournemouth,4.766399999999999,6.549861157313172,
ahmed_abdullahi,FWD,Sunderland,0.0,0.2116072665278797,
aji_alese,DEF,Sunderland,0.0,0.2116072665278797,
alan_browne,MID,Sunderland,0.0,0.2116072665278797,
albert_sambi_lokonga,MID,Arsenal,0.0,0.2881935235495243,
alejandro_garnacho_ferreyra,MID,Chelsea,0.21,0.3671616226593964,
alex_cairns,GK,Leeds,0.0,0.31597692335389377,
alex_iwobi,MID,Fulham,5.8774999999999995,5.638141491614819,
alex_jimenez_sanchez,DEF,Bournemouth,0.0,0.5775358871496606,
alex_moreno_lopera,DEF,Aston Villa,0.0,0.2369783850474994,
alex_murphy,DEF,Newcastle,0.0,0.3245104763637155,
alex_paulsen,GK,Bournemouth,0.0,0.3076838908205128,
alex_scott,MID,Bournemouth,3.9169999999999994,5.015201315353048,
alexander_isak,FWD,Liverpool,0.3,0.8064155809337961,88376.0
alexis_mac_allister,MID,Liverpool,2.4514999999999993,3.076920858825888,
alfie_pond,DEF,Wolves,0.0,0.0032339720421810415,
alisson_becker,GK,Liverpool,3.3789999999999996,4.786787702921381,94654.0
alphonse_areola,GK,West Ham,0.3,0.7422397059061742,
altay_bayindir,GK,Man Utd,1.8529999999999998,3.424129295202164,
amad_diallo,MID,Man Utd,2.098,3.305585085668759,
amadou_onana,MID,Aston Villa,1.3033999999999997,1.9581088610053932,
amara_nallo,DEF,Liverpool,0.0,0.42494969680636846,
amine_adli,MID,Bournemouth,1.0,1.9882101364880282,
andre_harriman_annous,MID,Arsenal,0.0,0.2881935235495243,
andre_onana,GK,Man Utd,0.0,0.11794837674467379,
andre_trindade_da_costa_neto,MID,Wolves,1.8672999999999995,2.5167007881260908,
andreas_hoelgebaum_pereira,MID,Fulham,0.0,0.25060222659547593,
andres_garcia,DEF,Aston Villa,0.0,0.2369783850474994,
andrew_moran,MID,Brighton,0.0,0.049363139814876666,
andrew_robertson,DEF,Liverpool,0.21,1.695470050338545,
andrey_nascimento_dos_santos,MID,Chelsea,0.9429999999999998,1.6046984083715992,
andy_irving,MID,West Ham,0.5971,0.8551341671913465,
angus_gunn,GK,Nott'm Forest,0.0,0.1780692758032457,
anthony_elanga,MID,Newcastle,1.5830999999999997,3.1033451246081087,85646.0
anthony_gordon,MID,Newcastle,0.5144999999999997,1.4396680062287808,94654.0
anthony_patterson,GK,Sunderland,0.0,0.2116072665278797,
antoine_semenyo,MID,Bournemouth,8.742899999999999,7.4423617164394855,87737.0
anton_stach,MID,Leeds,7.277599999999999,7.2722067685683545,
antonee_robinson,DEF,Fulham,0.24989999999999998,0.7510083962191384,93330.0
antoni_milambo,MID,Brentford,0.24009999999999992,0.3349080416534341,
antonin_kinsky,GK,Spurs,0.0,0.0595122607698987,
antonito_cordero_campillo,MID,Newcastle,0.0,0.3245104763637155,
antony_dos_santos,MID,Man Utd,0.0,0.11794837674467379,
archie_gray,MID,Spurs,1.0202999999999998,1.521099458132969,
armando_broja,FWD,Burnley,0.21,0.22769251766966395,
armin_pecsi,GK,Liverpool,0.0,0.42494969680636846,
arnaud_kalimuendo,FWD,Nott'm Forest,1.0,1.6560615016789662,
arthur_masuaku,DEF,Sunderland,0.3,0.5680554044737679,
asher_agbinone,MID,Crystal Palace,0.0,0.4076645675951668,
ashley_barnes,FWD,Burnley,0.0,0.06786424216081426,
ashley_phillips,DEF,Spurs,0.0,0.0595122607698987,
axel_tuanzebe,DEF,Burnley,0.0,0.06786424216081426,
ayden_heaven,DEF,Man Utd,0.10289999999999999,0.22173280911910276,
bafode_diakite,DEF,Bournemouth,3.4109999999999996,4.637099690776482,94654.0
bart_verbruggen,GK,Brighton,1.5970999999999997,2.9484729260423244,
bashir_humphreys,DEF,Burnley,0.0,0.06786424216081426,
bastien_meupiyou_menadjou,DEF,Wolves,0.0,0.0032339720421810415,
ben_broggio,MID,Aston Villa,0.0,0.2369783850474994,
ben_davies,DEF,Spurs,0.0,0.0595122607698987,
ben_gannon_doak,MID,Bournemouth,0.0,0.3076838908205128,
ben_winterburn,MID,Bournemouth,0.24009999999999992,0.46272689282303314,
benjamin_arthur,DEF,Brentford,0.0,0.03321892210935503,
benjamin_fredrick,DEF,Brentford,0.0,0.03321892210935503,
benjamin_lecomte,GK,Fulham,0.0,0.25060222659547593,
benjamin_sesko,FWD,Man Utd,1.2099999999999997,2.656982070553161,
benjamin_white,DEF,Arsenal,1.4405999999999994,2.0784634031324467,
benoit_badiashile_mukinayi,DEF,Chelsea,0.0,0.05492189632864236,
bernardo_mota_veiga_de_carvalho_e_silva,MID,Man City,2.677199999999999,4.746906503463651,
bernd_leno,GK,Fulham,3.302999999999999,4.503445087072819,87737.0
bertrand_traore,MID,Sunderland,0.0,0.2116072665278797,
blondy_nna_noukeu,GK,Sunderland,0.0,0.2116072665278797,
borna_sosa,DEF,Crystal Palace,0.0,0.4076645675951668,
boubacar_kamara,MID,Aston Villa,2.3830999999999998,2.2391918185316166,
boubacar_traore,MID,Wolves,0.0,0.0032339720421810415,
bradley_burrowes,MID,Aston Villa,0.147,0.40815827863272086,
brajan_gruda,MID,Brighton,2.3289999999999993,2.602845856034551,
brandon_austin,GK,Spurs,0.0,0.0595122607698987,
brayden_clarke,DEF,Arsenal,0.0,0.2881935235495243,
brenden_aaronson,MID,Leeds,2.14,3.8351608214488433,
brennan_johnson,MID,Spurs,3.5038999999999985,3.7778181629375718,85646.0
brian_brobbey,FWD,Sunderland,0.7,1.1925224178232312,
bruno_borges_fernandes,MID,Man Utd,5.5760000000000005,7.230831162749419,87737.0
bruno_guimaraes_rodriguez_moura,MID,Newcastle,2.1986999999999997,4.275440051812861,
bryan_gil_salvatierra,MID,Spurs,0.0,0.0595122607698987,
bryan_mbeumo,MID,Man Utd,3.476,5.521330972196499,93330.0
bukayo_saka,MID,Arsenal,1.6376999999999997,3.5014829483627556,87737.0
caleb_kporha,DEF,Crystal Palace,0.0,0.4076645675951668,
callan_mckenna,GK,Bournemouth,0.0,0.3076838908205128,
callum_bates,MID,Everton,0.0,0.06955651678206709,
callum_hudson_odoi,MID,Nott'm Forest,2.3131999999999997,4.307700927337072,
callum_marshall,FWD,West Ham,0.0,0.03217867252775809,
callum_olusesi,MID,Spurs,0.0,0.0595122607698987,
callum_wilson,FWD,West Ham,1.882,1.8144269928743104,
calvin_bassey,DEF,Fulham,3.682899999999999,4.693817182066682,
calvin_ramsay,DEF,Liverpool,0.0,0.42494969680636846,
caoimhin_kelleher,GK,Brentford,1.6216,2.766735339245935,85646.0
carl_rushworth,GK,Brighton,0.0,0.049363139814876666,
carlos_alcaraz_duran,MID,Everton,0.7899999999999999,1.2186743913350033,
carlos_baleba,MID,Brighton,1.2701999999999998,2.3934167337272356,
carlos_henrique_casimiro,MID,Man Utd,2.3251999999999997,2.255929062148242,
carlos_miguel_dos_santos_pereira,GK,Nott'm Forest,0.0,0.1780692758032457,
chadi_riad_dnanou,DEF,Crystal Palace,0.0,0.4076645675951668,
charalampos_kostoulas,FWD,Brighton,0.0,0.049363139814876666,
charlie_crew,MID,Leeds,0.0,0.31597692335389377,
