full_name,position,team,ewma_total_points,predicted_points,owner
aaron_anselmino,DEF,Chelsea,-0.6811247416391166,0.6947210681978988,
aaron_hickey,DEF,Brentford,-0.0695076549412126,1.0176532094199577,
aaron_ramsdale,GK,Newcastle,-0.6811247416391166,0.6360883870241468,
aaron_ramsey,MID,Burnley,-0.6811247416391166,0.6295233980667289,
aaron_wan_bissaka,DEF,West Ham,1.3066307901290715,2.6440822914756392,
abdallah_sima,MID,Brighton,-0.6811247416391166,0.831720939548039,
abdoullah_ba,MID,Sunderland,-0.6811247416391166,0.6093036439185979,
abdukodir_khusanov,DEF,Man City,1.0008222467801193,2.969448292090529,
adam_aznou,DEF,Everton,-0.6811247416391166,0.6603507605730635,
adam_smith,DEF,Bournemouth,0.3892051600822154,1.8199122346765495,
adam_webster,DEF,Brighton,-0.6811247416391166,0.6353717474437821,
adam_wharton,MID,Crystal Palace,-0.2224119266156886,2.5002190791517007,
adama_traore_diarra,MID,West Ham,-0.5282204699646406,0.8872859313937688,
adrian_mazilu,MID,Brighton,-0.6811247416391166,0.6497431522148599,
adrien_truffert,DEF,Bournemouth,1.4595350618035474,2.9124115332048026,
ahmed_abdullahi,FWD,Sunderland,-0.6811247416391166,0.6713245039317,
airidas_golambeckis,DEF,West Ham,-0.6811247416391166,0.6466926877417812,
aji_alese,DEF,Sunderland,-0.6811247416391166,0.6429361699435597,
alan_browne,MID,Sunderland,-0.6811247416391166,0.6497431522148599,
albert_sambi_lokonga,MID,Arsenal,-0.6811247416391166,0.6497431522148599,
alejandro_garnacho_ferreyra,MID,Chelsea,-0.3753161982901646,1.7753430949224769,
alex_cairns,GK,Leeds,-0.6811247416391166,0.6040667626212088,
alex_iwobi,MID,Fulham,-0.0695076549412126,2.281833330687639,
alex_jimenez_sanchez,DEF,Bournemouth,1.4595350618035474,2.97529776264294,
alex_moreno_lopera,DEF,Aston Villa,-0.6811247416391166,0.6046563866424454,
alex_murphy,DEF,Newcastle,-0.5282204699646406,0.6000534835366741,
alex_paulsen,GK,Bournemouth,-0.6811247416391166,0.7224217826473701,
alex_scott,MID,Bournemouth,3.2943863218972593,4.045793212918286,
alex_toth,MID,Bournemouth,-0.0695076549412126,1.0747306901489004,
alexander_isak,FWD,Liverpool,-0.6811247416391166,1.7844935151110983,
alexis_mac_allister,MID,Liverpool,0.0833966167332634,2.794331886830412,
alfie_mcnally,GK,Fulham,-0.6811247416391166,0.6520601828262356,
alfie_pond,DEF,Wolves,-0.6811247416391166,0.5614258258248008,
