full_name,gw,total_points,position,team,opponent_team,xP,assists,bonus,bps,clean_sheets,creativity,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,starts,threat,ewma_total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,opponent_team_name,ewma_team_goals,ewma_team_points,team_name_nw_opponent,team_nw_opponent,ewma_team_goals_nw_opponent,ewma_team_points_nw_opponent,predicted_points,owner
aaron_anselmino,19,0,DEF,Chelsea,4,0.0,-0.28984041700637503,-0.34284207320709675,-0.6539306112434217,-0.4923144543359041,-0.5341883290818703,0.0,0.0,0.0,0.0,-0.6274275994800381,-0.2720910996331831,-0.6479808416450226,-0.6460025655259617,-0.755938108128682,0.0,0.0,0.0,0.0,0.0,0.0,-0.48173530029783634,-0.6739048613740591,-60.5,0.0,60.5,40.0,0.0,Bournemouth,0.8268782422179736,-0.056082730887014036,Man City,Man City,1.2905809014838514,1.4515794210090804,0.6750354840621411,
aaron_hickey,19,0,DEF,Brentford,18,2.5500000000000003,-0.28984041700637503,-0.34284207320709675,0.2602289528302388,0.9405410470894884,-0.45941900445191963,0.0025,0.002500000000000007,0.0,0.24250000000000005,-0.6274275994800381,-0.2720910996331831,-0.5599101606885897,-0.5093802700293698,-0.2104348568463798,0.0,0.0,0.0,0.0,0.0,0.25,-0.48173530029783634,0.3201123947544495,4254.5,7731.0,3476.5,40.0,0.0,Spurs,0.8268782422179736,0.8489765123930735,Everton,Everton,-1.325234871120923,-0.349425799118835,1.313511183989909,
aaron_ramsdale,19,0,GK,Newcastle,3,1.6,-0.28984041700637503,-0.34284207320709675,0.36570890253104577,-0.4923144543359041,-0.17814392608210491,0.0,0.0,0.0,0.6975,1.099843674382655,-0.2720910996331831,0.2327259679193067,1.0446983412443633,1.2616766568880524,0.0,0.0,0.0,0.0,1.5,0.75,-0.48173530029783634,0.178109929593234,-1147.25,7793.5,8940.75,48.0,0.0,Burnley,-0.03768613972575201,-0.3577691453137099,Crystal Palace,Crystal Palace,-1.325234871120923,-1.2499284091827927,2.5373040954085435,
aaron_ramsey,19,0,MID,Burnley,15,0.0,-0.28984041700637503,-0.34284207320709675,-0.6539306112434217,-0.4923144543359041,-0.5341883290818703,0.0,0.0,0.0,0.0,-0.6274275994800381,-0.2720910996331831,-0.6479808416450226,-0.6460025655259617,-0.755938108128682,0.0,0.0,0.0,0.0,0.0,0.0,-0.48173530029783634,-0.6739048613740591,-7178.75,0.0,7178.75,44.0,0.0,Newcastle,-0.46996833069761484,-0.9611419741671016,Brighton,Brighton,-0.889265575686794,-0.9497608724948068,0.7220430066350144,
aaron_wan_bissaka,19,0,DEF,West Ham,6,0.55,-0.28984041700637503,-0.34284207320709675,-0.8648905106450356,-0.4923144543359041,-0.42737500818194074,0.0025,0.0025,0.0,0.1675,0.6680258559169817,-0.2720910996331831,-0.5095840572849136,-0.4239913353439998,-0.08339985312310393,0.0,0.0,0.0,0.0,0.0,0.25,-0.48173530029783634,-0.5319023962128436,-36844.5,3361.25,40205.75,42.0,0.0,Brighton,-0.46996833069761484,-1.2628283885937974,Wolves,Wolves,-0.889265575686794,-1.2499284091827927,0.944947083953811,
abdallah_sima,19,0,MID,Brighton,19,0.0,-0.28984041700637503,-0.34284207320709675,-0.6539306112434217,-0.4923144543359041,-0.5341883290818703,0.0,0.0,0.0,0.0,-0.6274275994800381,-0.2720910996331831,-0.6479808416450226,-0.6460025655259617,-0.755938108128682,0.0,0.0,0.0,0.0,0.0,0.0,-0.48173530029783634,-0.6739048613740591,-9.75,0.0,9.75,54.0,0.0,West Ham,-0.9022505216694776,-0.9611419741671016,Burnley,Burnley,-0.45329628025266494,-0.9497608724948068,0.7220430066350144,
abdoullah_ba,19,0,MID,Sunderland,13,-0.125,-0.28984041700637503,-0.34284207320709675,-0.6539306112434217,-0.4923144543359041,-0.5341883290818703,0.0,0.0,0.0,0.0,-0.6274275994800381,-0.2720910996331831,-0.6479808416450226,-0.6460025655259617,-0.755938108128682,0.0,0.0,0.0,0.0,0.0,0.0,-0.48173530029783634,-0.6739048613740591,-2966.0,1358.5,4324.5,43.0,0.0,Man City,-1.3345327126413404,0.24560368353968182,Spurs,Spurs,-1.325234871120923,-0.349425799118835,0.7220430066350144,
abdukodir_khusanov,19,0,DEF,Man City,17,0.6499999999999999,-0.28984041700637503,-0.34284207320709675,-0.2671707956737961,-0.4923144543359041,-0.40957278803195246,0.0025,0.0025,0.0,0.045,-0.6274275994800381,-0.2720910996331831,-0.5473286348376707,-0.5321506526121351,-0.5840672207383676,0.0,0.0,0.0,0.0,0.0,0.0,-0.48173530029783634,-0.5319023962128436,-230.0,467.0,697.0,54.0,0.0,Sunderland,1.2591604331898365,1.4523493412464652,Chelsea,Chelsea,0.8546116060497223,-0.04925826243084906,0.9587294351373967,
adam_aznou,19,0,DEF,Everton,16,-0.25,-0.28984041700637503,-0.34284207320709675,-0.6539306112434217,-0.4923144543359041,-0.5341883290818703,0.0,0.0,0.0,0.0,-0.6274275994800381,-0.2720910996331831,-0.6479808416450226,-0.6460025655259617,-0.755938108128682,0.0,0.0,0.0,0.0,0.0,0.0,-0.48173530029783634,-0.6739048613740591,-69.5,96.25,165.75,42.25,0.0,Nott'm Forest,-1.3345327126413404,-0.3577691453137099,Brentford,Brentford,0.8546116060497223,0.8512443476331086,0.6339788718319451,
adam_smith,19,1,DEF,Bournemouth,7,1.7750000000000001,2.222109863715542,-0.34284207320709675,-0.8648905106450356,-0.4923144543359041,-0.13897904175213074,0.0025,0.0025,0.0,1.26,1.9634793113140014,-0.2720910996331831,-0.094393704204587,0.0598792945397634,0.2603419216575249,0.0,0.0,0.0,0.0,0.0,0.5,-0.20386247039780875,-0.24789746589041256,478.75,1309.25,830.5,44.0,0.25,Chelsea,1.2591604331898365,-0.6594555597404057,Arsenal,Arsenal,1.7265501969179804,2.051914494385052,1.2889033384695678,
adam_webster,19,0,DEF,Brighton,19,0.0,-0.28984041700637503,-0.34284207320709675,-0.6539306112434217,-0.4923144543359041,-0.5341883290818703,0.0,0.0,0.0,0.0,-0.6274275994800381,-0.2720910996331831,-0.6479808416450226,-0.6460025655259617,-0.755938108128682,0.0,0.0,0.0,0.0,0.0,0.0,-0.48173530029783634,-0.6739048613740591,5.0,26.25,21.25,44.0,0.0,West Ham,-0.9022505216694776,-0.9611419741671016,Burnley,Burnley,-0.45329628025266494,-0.9497608724948068,0.6036756906652404,
adam_wharton,19,2,MID,Crystal Palace,10,4.325,-0.28984041700637503,-0.34284207320709675,1.5611483324735247,-0.4923144543359041,1.5593527605567499,0.2825,0.3825,0.1,1.6524999999999999,3.2589327667110215,-0.2720910996331831,1.616693811520395,1.0788539151185115,1.9342149118936305,0.0,0.0,0.0,0.0,0.0,1.0,1.6023109239523707,0.8881222553993116,13064.5,18736.75,5672.25,50.0,0.25,Fulham,-1.3345327126413404,-1.2628283885937974,Newcastle,Newcastle,-0.017326984818535836,-0.349425799118835,3.546018436991565,
adama_traore_diarra,19,1,MID,Fulham,8,0.575,-0.28984041700637503,-0.34284207320709675,-0.372650745374603,-0.4923144543359041,-0.5057047768418891,0.0,0.0,0.0,0.0,-0.6274275994800381,-0.2720910996331831,-0.5976547382413466,-0.617539587297505,-0.6662663407946049,0.0,0.0,0.0,0.0,0.0,0.0,-0.4122670928228295,-0.24789746589041256,-127.5,470.75,598.25,51.0,0.0,Crystal Palace,0.3945960512461108,1.4523493412464652,Liverpool,Liverpool,0.41864231061559326,1.4515794210090804,0.8926646347472342,
adrian_mazilu,19,0,MID,Brighton,19,0.0,-0.28984041700637503,-0.34284207320709675,-0.6539306112434217,-0.4923144543359041,-0.5341883290818703,0.0,0.0,0.0,0.0,-0.6274275994800381,-0.2720910996331831,-0.6479808416450226,-0.6460025655259617,-0.755938108128682,0.0,0.0,0.0,0.0,0.0,0.0,-0.48173530029783634,-0.6739048613740591,-51.75,0.0,51.75,45.0,0.0,West Ham,-0.9022505216694776,-0.9611419741671016,Burnley,Burnley,-0.45329628025266494,-0.9497608724948068,0.7220430066350144,
