full_name,position,team,ewma_total_points,predicted_points,owner
aaron_anselmino,DEF,Chelsea,0.0,0.3976137964800863,
aaron_hickey,DEF,Brentford,0.5,0.9416186523225366,
aaron_ramsdale,GK,Newcastle,0.0,0.22887530581697751,
aaron_ramsey,MID,Burnley,0.0,0.3675077150771613,
aaron_wan_bissaka,DEF,West Ham,3.0,2.0601876057131028,
abdallah_sima,MID,Brighton,0.0,0.3675077150771613,
abdoullah_ba,MID,Sunderland,0.0,0.3675077150771613,
abdukodir_khusanov,DEF,Man City,0.0,0.3976137964800863,
adam_aznou,DEF,Everton,0.0,0.30663617318613384,
adam_smith,DEF,Bournemouth,0.25,0.3739582377702236,
adam_webster,DEF,Brighton,0.0,0.36122274716250535,
adam_wharton,MID,Crystal Palace,1.75,2.0607884441255075,
adama_traore_diarra,MID,Fulham,1.25,1.427696180394017,
adrian_mazilu,MID,Brighton,0.0,0.3675077150771613,
adrien_truffert,DEF,Bournemouth,3.25,2.3469229386640444,93330.0
ahmed_abdullahi,FWD,Sunderland,0.0,0.4771515853449796,
airidas_golambeckis,DEF,West Ham,0.0,0.3430272225037148,
aji_alese,DEF,Sunderland,0.0,0.37941827182129584,
alan_browne,MID,Sunderland,0.0,0.3675077150771613,
albert_sambi_lokonga,MID,Arsenal,0.0,0.3675077150771613,
alejandro_garnacho_ferreyra,MID,Chelsea,5.25,3.88484897650624,
alex_cairns,GK,Leeds,0.0,0.20280251069974262,
alex_iwobi,MID,Fulham,2.5,3.6059712741895478,
alex_jimenez_sanchez,DEF,Bournemouth,1.75,1.840132270412218,
alex_moreno_lopera,DEF,Aston Villa,0.0,0.3976137964800863,
alex_murphy,DEF,Newcastle,0.0,0.2884406485273433,
alex_paulsen,GK,Bournemouth,0.0,0.21119980002071853,
alex_scott,MID,Bournemouth,3.0,2.3898633156620934,
alexander_isak,FWD,Liverpool,0.5,1.0543815020789669,88376.0
alexis_mac_allister,MID,Liverpool,2.5,2.379796248981705,
alfie_pond,DEF,Wolves,0.0,0.23385407455097185,
alisson_becker,GK,Liverpool,0.0,0.20280251069974262,87737.0
alphonse_areola,GK,West Ham,2.25,2.880644116975337,
altay_bayindir,GK,Man Utd,0.0,0.24478895730462213,
amad_diallo,MID,Man Utd,5.75,3.153497789489475,
