full_name,position,team,ewma_total_points,predicted_points,owner
aaron_anselmino,DEF,Chelsea,-0.6793383793149266,0.6712149649649168,
aaron_hickey,DEF,Brentford,0.07621386249931998,1.3136265050226175,
aaron_ramsdale,GK,Newcastle,-0.6793383793149266,0.716500977353379,
aaron_ramsey,MID,Burnley,-0.6793383793149266,0.6291468046619543,
aaron_wan_bissaka,DEF,West Ham,0.22732431086216928,1.8378030249013748,
abdallah_sima,MID,Brighton,-0.6793383793149266,0.8307142437440476,
abdoullah_ba,MID,Sunderland,-0.6793383793149266,0.608990060753745,
abdukodir_khusanov,DEF,Man City,1.1339870010392652,2.66757847999513,
adam_aznou,DEF,Everton,-0.6793383793149266,0.6459728900365695,
adam_smith,DEF,Bournemouth,-0.5282279309520772,1.1755753537692812,
adam_webster,DEF,Brighton,-0.6793383793149266,0.6670780235463178,
adam_wharton,MID,Crystal Palace,0.3784347592250186,3.303467886872288,
adama_traore_diarra,MID,Fulham,-0.37711748258922795,0.8927700000834741,
adrian_mazilu,MID,Brighton,-0.6793383793149266,0.6493035485701636,
adrien_truffert,DEF,Bournemouth,0.6806556559507172,2.62984615963982,
ahmed_abdullahi,FWD,Sunderland,-0.6793383793149266,0.6884500294989568,
airidas_golambeckis,DEF,West Ham,-0.6793383793149266,0.648041360745869,
aji_alese,DEF,Sunderland,-0.6793383793149266,0.6016941523077735,
alan_browne,MID,Sunderland,-0.6793383793149266,0.6493035485701636,
albert_sambi_lokonga,MID,Arsenal,-0.6793383793149266,0.6493035485701636,
alejandro_garnacho_ferreyra,MID,Chelsea,-0.5282279309520772,1.4802975683419253,
alex_cairns,GK,Leeds,-0.6793383793149266,0.6314415021685764,
alex_iwobi,MID,Fulham,-0.37711748258922795,1.5024156597664153,
alex_jimenez_sanchez,DEF,Bournemouth,0.8317661043135666,2.736679302630817,
alex_moreno_lopera,DEF,Aston Villa,-0.6793383793149266,0.6655296697183887,
alex_murphy,DEF,Newcastle,-0.6793383793149266,0.6472671838319043,
alex_paulsen,GK,Bournemouth,-0.6793383793149266,0.6826523908080291,
alex_scott,MID,Bournemouth,1.5873183461278129,3.1782830705892966,
alex_toth,MID,Bournemouth,-0.07489658586352933,1.0218715118447081,
alexander_isak,FWD,Liverpool,-0.6793383793149266,1.7654695773320794,
alexis_mac_allister,MID,Liverpool,0.22732431086216928,2.8448926397714094,
alfie_mcnally,GK,Fulham,-0.6793383793149266,0.6858074544975573,
alfie_pond,DEF,Wolves,-0.6793383793149266,0.6114725421486829,
alisson_becker,GK,Liverpool,1.4362078977649637,3.485967845125664,87737.0
alphonse_areola,GK,West Ham,0.6806556559507172,3.255676314376248,
altay_bayindir,GK,Man Utd,-0.6793383793149266,0.6900396022837308,
alysson_edward_franco_da_rocha_dos_santos,MID,Aston Villa,-0.6793383793149266,0.7962718207666725,
amad_diallo,MID,Man Utd,0.07621386249931998,2.1424629129779658,85646.0
amadou_onana,MID,Aston Villa,0.07621386249931998,1.3405381227581235,
amara_nallo,DEF,Liverpool,-0.6793383793149266,0.5727303468318574,
amine_adli,MID,Bournemouth,1.8895392428535116,2.6751187783541344,
andre_harriman_annous,MID,Arsenal,-0.6793383793149266,0.7155787453699278,
andre_onana,GK,Man Utd,-0.6793383793149266,0.7100436326566263,
andre_trindade_da_costa_neto,MID,Wolves,0.07621386249931998,2.2995059965160873,
andreas_hoelgebaum_pereira,MID,Fulham,-0.6793383793149266,0.8105574998358382,
andres_garcia,DEF,Aston Villa,-0.5282279309520772,0.7044428039156009,
andrew_moran,MID,Brighton,-0.6793383793149266,0.6493035485701636,
andrew_robertson,DEF,Liverpool,-0.37711748258922795,1.2441929796853608,
andrey_nascimento_dos_santos,MID,Chelsea,0.22732431086216928,1.7749543178555578,
