full_name,position,team,ewma_total_points,predicted_points,owner
aaron_anselmino,DEF,Chelsea,0.0,0.1267985587526207,
aaron_hickey,DEF,Brentford,0.8190299999999999,1.1707965671848446,
aaron_ramsdale,GK,Newcastle,0.0,-0.03974324797847564,
aaron_ramsey,MID,Burnley,0.0,0.14986708018307843,
aaron_wan_bissaka,DEF,West Ham,0.16806999999999994,0.6128246932899537,
abdallah_sima,MID,Brighton,0.0,0.09915168230594291,
abdoullah_ba,MID,Sunderland,0.0,0.23326860095892712,
abdukodir_khusanov,DEF,Man City,1.6569699999999998,1.4060336325115392,
adam_aznou,DEF,Everton,0.0,0.07468115428277827,
adam_smith,DEF,Bournemouth,0.7031499999999997,0.8120489638581696,
adam_webster,DEF,Brighton,0.0,0.08883079495180818,
adam_wharton,MID,Crystal Palace,3.1211699999999998,2.744894217079599,
adama_traore_diarra,MID,Fulham,1.01797,1.6012199983782531,
adrian_mazilu,MID,Brighton,0.0,0.09915168230594291,
adrien_truffert,DEF,Bournemouth,4.2364799999999985,3.278317936323578,93330.0
ahmed_abdullahi,FWD,Sunderland,0.0,0.29333863579179714,
aji_alese,DEF,Sunderland,0.0,0.15373165967902402,
alan_browne,MID,Sunderland,0.0,0.23326860095892712,
albert_sambi_lokonga,MID,Arsenal,0.0,0.18372266504223758,
alejandro_garnacho_ferreyra,MID,Chelsea,0.147,0.3861780645124512,
alex_cairns,GK,Leeds,0.0,0.1924818953280818,
alex_iwobi,MID,Fulham,4.714249999999999,3.1490668286988353,
alex_jimenez_sanchez,DEF,Bournemouth,0.0,0.8527693395527693,
alex_moreno_lopera,DEF,Aston Villa,0.0,0.058134006184293374,
alex_murphy,DEF,Newcastle,0.0,-0.01838618540818371,
alex_paulsen,GK,Bournemouth,0.0,0.12403517430918914,
alex_scott,MID,Bournemouth,3.041899999999999,2.268205901086035,
alexander_isak,FWD,Liverpool,0.8099999999999999,1.9419646360165614,88376.0
alexis_mac_allister,MID,Liverpool,2.3160499999999993,2.2685598918058103,
alfie_pond,DEF,Wolves,0.0,0.042313096795629834,
alisson_becker,GK,Liverpool,2.9652999999999996,2.630490896303786,94654.0
alphonse_areola,GK,West Ham,1.1099999999999999,1.337633011623713,
altay_bayindir,GK,Man Utd,1.8970999999999996,2.9821185281287512,
amad_diallo,MID,Man Utd,1.4686,2.168168486900421,
amadou_onana,MID,Aston Villa,0.9123799999999997,0.9089838681097332,
amara_nallo,DEF,Liverpool,0.0,0.21118113642576503,
amine_adli,MID,Bournemouth,1.0,1.7255765279739432,
andre_harriman_annous,MID,Arsenal,0.0,0.18372266504223758,
andre_onana,GK,Man Utd,0.0,0.037106242602395756,
andre_trindade_da_costa_neto,MID,Wolves,2.8071099999999998,2.4227698565145657,
andreas_hoelgebaum_pereira,MID,Fulham,0.0,0.19564466388993224,
andres_garcia,DEF,Aston Villa,0.0,0.058134006184293374,
andrew_moran,MID,Brighton,0.0,0.09915168230594291,
andrew_robertson,DEF,Liverpool,0.147,0.6991607567299062,
andrey_nascimento_dos_santos,MID,Chelsea,0.9600999999999997,1.462373136424414,
