team,gw,opponent_team,avg_points_conceded_GK_opponent,avg_points_conceded_DEF_opponent,avg_points_conceded_MID_opponent,avg_points_conceded_FWD_opponent,avg_points_scored_GK,avg_points_scored_DEF,avg_points_scored_MID,avg_points_scored_FWD,avg_points_conceded_GK_opponent_multiplier,avg_points_conceded_DEF_opponent_multiplier,avg_points_conceded_MID_opponent_multiplier,avg_points_conceded_FWD_opponent_multiplier,avg_points_scored_GK_multiplier,avg_points_scored_DEF_multiplier,avg_points_scored_MID_multiplier,avg_points_scored_FWD_multiplier,fixture_diff_GK_multiplier,fixture_diff_DEF_multiplier,fixture_diff_MID_multiplier,fixture_diff_FWD_multiplier
Man Utd,22,Arsenal,3.3,3.2065006835213574,3.1714143949259563,5.772101427628792,2.9,4.065787322738254,5.34055908196317,6.668581255818907,1.0150336962156556,0.8254366338637521,0.7094139337265091,1.1390038044260689,0.9354838709677419,1.0482807384651365,1.1846196941947762,1.421913305484293,0.9495476512985165,0.8652893241028705,0.8403857172286104,1.6195646645106567
Newcastle,22,Aston Villa,3.202247191011236,3.883471513305891,4.180058496874837,4.951250349345949,2.7,4.501333750366551,4.779531980415764,5.151685393258426,0.9849663037843442,0.9997065243499845,0.9350376116786625,0.9770259679736207,0.8709677419354839,1.160577544605637,1.060175091434991,1.0984720325558501,0.8578738774895901,1.1602369433563404,0.9913035854565816,1.0732357008998301
Liverpool,22,Bournemouth,3.1,3.3629621827053056,5.672527516366883,6.270231580815797,4.2,4.743283459942197,4.439350810661782,7.6690810733229,0.953516502505616,0.8657138912114236,1.2688881232285785,1.2372993986205074,1.3548387096774195,1.222959366401118,0.9847175771373218,1.635245639314997,1.2918610679108347,1.058732911880569,1.2494964383639693,2.023288446121253
Nott'm Forest,22,Brentford,3.5,3.8857515911065734,4.131641530872663,5.947922940284313,3.502247191011236,3.1503524332749477,4.324218400371622,3.645043235126599,1.0765508899256955,1.0002934756500155,0.9242072167716902,1.1736985121205683,1.129757158390721,0.812254432667851,0.9591794043399334,0.777217113545624,1.2162410742654557,0.8124928095654562,0.8864805276697375,0.9122185697631416
Fulham,22,Brighton,2.8,3.3336265510540484,4.546634684924723,6.60548970417365,2.8,3.8119349519181824,5.14443522601785,4.146499567847883,0.8612407119405564,0.8581621369994493,1.0170370678175407,1.303455595415928,0.9032258064516128,0.9828300570543906,1.141116349565764,0.884140521128545,0.7778948365914702,0.8434275420690865,1.1605576262010202,1.1524379093989565
Spurs,22,Burnley,3.4,4.774960357962749,5.393744901138766,5.457211055436715,2.8,3.945123197774175,4.135868197781111,3.0555052311885973,1.0457922930706756,1.2291989285906466,1.2065272182519333,1.0768667584297622,0.9032258064516128,1.0171699429456096,0.9174003778429031,0.6515124246874606,0.9445865872896423,1.2503042040633525,1.1068685259020703,0.7015920728499003
Crystal Palace,22,Chelsea,2.4,2.7085575013716157,4.62448902965942,7.196493294671984,3.0,3.4590621069094185,3.4252789278704996,4.052298259603991,0.738206324520477,0.6972531139782338,1.0344523122726037,1.4200778250227983,0.9677419354838709,0.8918489561784719,0.7597805424098376,0.864054375598094,0.7143932172778809,0.6218444618936769,0.7859567389155896,1.2270244584007732
Chelsea,22,Crystal Palace,3.4,5.116350551757985,5.112785892967463,6.4741101259195375,4.4,3.990138449056752,3.6898336614913196,4.601452581156876,1.0457922930706756,1.3170816394375897,1.1436794757678246,1.277530576368437,1.4193548387096775,1.0287762118207147,0.8184629280608308,0.9811482230935995,1.4843503514551524,1.3549822596792198,0.9360592525000097,1.253446854951634
Leeds,22,Everton,3.6,4.5228107069079,3.8723761676734023,5.184100217875886,3.1,3.6047083713027006,5.4246222234815145,7.642616666782404,1.1073094867807154,1.1642890533904755,0.8662121274259114,1.0229740320263794,1.0,0.929400889290913,1.2032662163042005,1.6296027461210598,1.1073094867807154,1.0820912816127832,1.0422837890845884,1.667041291800721
Brighton,22,Fulham,2.1,2.8893368971672344,4.306315385341533,6.1312108404801515,3.7,4.0679754161152895,3.897275503732905,6.5267089091185255,0.6459305339554173,0.7437904300949371,0.9632800249219556,1.2098665556391812,1.1935483870967742,1.0488448939309871,0.8644767794100972,1.3916624665554689,0.7709493469790465,0.7801207947598076,0.8327332136146103,1.6837258750237925
