team,gw,opponent_team,avg_points_conceded_GK_opponent,avg_points_conceded_DEF_opponent,avg_points_conceded_MID_opponent,avg_points_conceded_FWD_opponent,avg_points_scored_GK,avg_points_scored_DEF,avg_points_scored_MID,avg_points_scored_FWD,avg_points_conceded_GK_opponent_multiplier,avg_points_conceded_DEF_opponent_multiplier,avg_points_conceded_MID_opponent_multiplier,avg_points_conceded_FWD_opponent_multiplier,avg_points_scored_GK_multiplier,avg_points_scored_DEF_multiplier,avg_points_scored_MID_multiplier,avg_points_scored_FWD_multiplier,fixture_diff_GK_multiplier,fixture_diff_DEF_multiplier,fixture_diff_MID_multiplier,fixture_diff_FWD_multiplier
Nott'm Forest,31,Aston Villa,4.5,3.8943464245217223,4.486341041775695,7.817203416835885,4.5,4.705654775950183,4.327838549692565,5.961543722520761,1.2162162162162162,0.9805783654916802,1.0903774444542138,1.2765503822054454,1.3846153846153846,1.2585528623448368,1.0528925847699073,1.2174192803222978,1.683991683991684,1.2341097086429755,1.1480503258662031,1.5540970475997076
Arsenal,31,Bournemouth,3.7,3.7895357689558367,3.727835952378226,3.7304535171244124,,,,,1.0,0.9541875285918711,0.9060274734463526,0.6091835672113473,,,,,,,,
Everton,31,Brentford,4.2,4.838715706563764,4.365933054667054,5.906403721065311,3.6,4.141850895579589,4.2736953549499885,7.428000889976637,1.135135135135135,1.2183661701857798,1.0611130278499354,0.9645165317493335,1.1076923076923078,1.1077604601762656,1.0397204279055388,1.5168875577557677,1.2573804573804575,1.3496578693481938,1.1032608913722768,1.4630631262603098
Burnley,31,Brighton,3.9,4.491335732105322,3.644004703351432,4.338606862116877,2.5,2.4309437688518303,3.7035156340449746,4.508752860359181,1.054054054054054,1.1308975039638645,0.8856528068242491,0.7084950912427743,0.7692307692307693,0.65016908042729,0.9010049945006328,0.9207418276031037,0.8108108108108107,0.7352745902097033,0.7979776023421525,0.6523410651586998
Brighton,31,Burnley,3.8,5.178453244570177,5.693225186870582,5.151381734479715,3.3,3.9506563161932724,3.947159483035871,5.7347457228986425,1.027027027027027,1.3039105063590595,1.3837031719517414,0.8412213385510123,1.0153846153846153,1.056624434137705,0.9602795720944611,1.1711043876820828,1.0428274428274427,1.3777437009478495,1.328741889867567,0.9851580005888854
Man City,31,Chelsea,2.7,3.3675446364423203,3.5861317220434743,6.108104925661107,,,,,0.7297297297297297,0.8479321188608514,0.8715871366324571,0.9974543659194824,,,,,,,,
Brentford,31,Everton,3.0,3.623082657093275,3.9695368419859327,5.639951381814528,3.4,3.6757662239667703,3.9417535850023073,3.3,0.8108108108108107,0.912275407129477,0.964771379867798,0.9210048284747886,1.0461538461538462,0.9831035897761374,0.958964405207294,0.6738998843347981,0.8482328482328482,0.8968612276134761,0.9251814124559432,0.6206650473809506
Liverpool,31,Fulham,3.7,4.183209431310837,4.340955125906249,7.5726920785751926,2.9,4.57251502224239,4.567538494292907,6.138725818454299,1.0,1.0533127306895758,1.0550422967404731,1.2366216473796359,0.8923076923076922,1.222943913941478,1.1112076747025912,1.2536020057634518,0.8923076923076922,1.2881423934738956,1.1723710972738624,1.5502313775256156
Man Utd,31,Leeds,4.8,4.969916593423829,4.074707574943487,6.139282291959576,3.5,3.80211558257567,5.349240962496124,16.354112121186105,1.2972972972972971,1.2514019449124985,0.9903324760853619,1.0025456340805174,1.0769230769230769,1.0168964102238627,1.3013831451636988,3.3397073535956476,1.397089397089397,1.2725461455286797,1.2888019924857217,3.3482090264539153
Fulham,31,Liverpool,2.4,3.0459319783031953,4.154261328611417,6.2586847221292885,2.5,2.9570611556427733,4.291828581756314,4.541573033707865,0.6486486486486486,0.7669515433646104,1.0096675239146382,1.02204406718271,0.7692307692307693,0.79088202572435,1.0441319464552978,0.9274441036708388,0.49896049896049893,0.6065681902486196,1.054226117017692,0.9478887438003671
Leeds,31,Man Utd,2.1,1.7591085909099307,3.4171426023560953,15.705427021164478,3.2,3.8143643843893478,4.301001865709927,4.386033369859388,0.5675675675675675,0.4429353834407987,0.8305153762046407,2.5646983706971573,0.9846153846153847,1.0201724186258572,1.0463636569366037,0.8956810244353959,0.5588357588357589,0.45187046141977105,0.869021106187567,2.2971516640338208
Crystal Palace,31,Newcastle,3.7,3.80466651758056,4.791573315477683,6.675589492740363,,,,,1.0,0.9579973809105227,1.1645622608703088,1.0901246729810243,,,,,,,,
Aston Villa,31,Nott'm Forest,4.4,4.230254081263792,4.060143348259578,3.46735945315899,4.1,3.5737276802756526,3.830866024457097,4.1533671384794975,1.1891891891891893,1.0651583553277748,0.9867927308622108,0.5662202707480981,1.2615384615384615,0.9558128284801128,0.9319872689530846,0.8481677679458439,1.5002079002079003,1.0180920203850654,0.919678262259028,0.4802497832061058
Sunderland,31,Spurs,3.7,4.048611653222578,5.837849156130895,10.894602937299567,3.1,3.337575360198661,3.6884781042961827,5.252166590561123,1.0,1.0194216345083198,1.4188531332543868,1.779090142855151,0.9538461538461539,0.8926526111387847,0.897346608591832,1.072555896329161,0.9538461538461539,0.9099893838952194,1.2732030472157188,1.9081736228203818
Spurs,31,Sunderland,3.5,4.422714702425934,4.437701730959306,5.572378578839124,1.5,1.8410214073508064,3.1605417083674774,4.526109005520139,0.9459459459459459,1.1136190469941216,1.0785559607698176,0.9099701805495257,0.46153846153846156,0.4923911489855554,0.7689082876791976,0.9242861622141545,0.4365904365904366,0.5483361620816348,0.8293106169617123,0.8410728459094424
Wolves,31,West Ham,2.9,3.13240273327345,3.8245440728988056,8.36605059261184,,,,,0.7837837837837838,0.7887244783653731,0.9295317840480859,1.3661772007298587,,,,,,,,
