team,gw,opponent_team,avg_points_conceded_GK_opponent,avg_points_conceded_DEF_opponent,avg_points_conceded_MID_opponent,avg_points_conceded_FWD_opponent,avg_points_scored_GK,avg_points_scored_DEF,avg_points_scored_MID,avg_points_scored_FWD,avg_points_conceded_GK_opponent_multiplier,avg_points_conceded_DEF_opponent_multiplier,avg_points_conceded_MID_opponent_multiplier,avg_points_conceded_FWD_opponent_multiplier,avg_points_scored_GK_multiplier,avg_points_scored_DEF_multiplier,avg_points_scored_MID_multiplier,avg_points_scored_FWD_multiplier,fixture_diff_GK_multiplier,fixture_diff_DEF_multiplier,fixture_diff_MID_multiplier,fixture_diff_FWD_multiplier
Everton,16,Arsenal,2.0,2.716317126693455,2.9564776316972585,4.321200864931932,4.1,4.497569282871956,4.511278205715911,3.031460674157303,0.6349206349206349,0.706329297298428,0.6593355687141903,0.9309946015650412,1.3015873015873014,1.2048864725559854,1.0070457733855753,0.6254805193830613,0.8264046359284453,0.8510466154848507,0.6639810977163999,0.5823189869297282
Man Utd,16,Aston Villa,2.1,2.3170722646797004,4.119495872003161,4.118095855209226,2.5,3.706341169789676,5.904144320215456,5.576433584335076,0.6666666666666666,0.6025128687728468,0.9187047872314474,0.8872360091012697,0.7936507936507937,0.9929186316625876,1.3179731579395855,1.1505841406320216,0.5291005291005291,0.5982462532210353,1.2108282496416458,1.0208396810695688
Burnley,16,Bournemouth,4.9,3.8444051502527374,4.6959023578754095,8.4931068720824,2.6,2.825497907864602,3.9481368487769126,4.956865367550561,1.5555555555555556,0.9996682499343961,1.0472514381847813,1.8298239067274233,0.8253968253968255,0.7569431382383042,0.8813365846670668,1.022748786101044,1.2839506172839508,0.7566920223025352,0.9229810058174489,1.8714501793841423
Wolves,16,Brentford,4.103370786516853,4.42084293311269,4.707248198786461,6.643072733316721,1.6,1.9193933713584475,3.252310429536402,4.135450976117502,1.3026573925450327,1.1495605029790026,1.0497817182685627,1.4312375299913795,0.507936507936508,0.5142002186538103,0.7260083112703313,0.8532665610594496,0.6616672470070009,0.5911042619875873,0.7621502524826259,1.2212271252749654
Sunderland,16,Brighton,3.3,3.5885817063175742,4.465124886345295,6.800245287518003,3.4,3.5372268534254743,4.068704669592104,4.5405806521941,1.0476190476190474,0.9331459754873228,0.9957848572080199,1.4651000612759295,1.0793650793650793,0.9476133702453214,0.9082507559554632,0.9368568653540363,1.1307634164777018,0.8842616027624001,0.9044223493281871,1.3725890508369738
Bournemouth,16,Burnley,3.2,4.532733080251968,5.667735936525452,5.653998849738781,2.9,3.1506555535035186,4.44815209018712,6.095263325169273,1.0158730158730158,1.178655518515612,1.2639838221558117,1.2181434214455744,0.9206349206349206,0.8440519794896191,0.9929542266144247,1.2576341507261037,0.9352481733434114,0.9948465235394657,1.2550780785818685,1.5319787672922953
Newcastle,16,Chelsea,3.0,2.3268162431669372,3.6556918257090585,4.1239428972480034,2.8033707865168536,3.3332387051577124,4.9688413051169125,4.6873966578484865,0.9523809523809523,0.6050466147077918,0.8152700440232908,0.8884957433148309,0.8899589798466202,0.8929655049315881,1.109186888230843,0.9671493749199008,0.8475799808063049,0.5402857558096913,0.9042868431980164,0.8593081027659314
Leeds,16,Crystal Palace,3.2,3.846956760071071,4.372299418180974,5.509106217057727,1.7,2.142800294373522,4.390570357864534,6.029120905102771,1.0158730158730158,1.000331750065604,0.9750834887325385,1.186926576163671,0.5396825396825397,0.5740503204502039,0.9801003440748357,1.2439870018090398,0.5482489292013101,0.5742407616816732,0.9556796628084522,1.4765212328493138
Arsenal,16,Everton,3.2,5.1919520694922445,4.083860990801059,4.462280143282913,4.0,4.803358034615828,5.7340787925578685,4.736356340288925,1.0158730158730158,1.3500735318470178,0.9107577138588806,0.9613898668264549,1.2698412698412698,1.286806440268123,1.2800096888258505,0.9772512138989561,1.289997480473671,1.7372833156162735,1.1657786979122489,0.9395194143863088
Nott'm Forest,16,Fulham,2.9,3.3733309461157055,5.440389746708533,4.455523462337215,3.4,3.7592074695456774,4.56966675185415,3.493201035082091,0.9206349206349205,0.8771738959748645,1.2132824646515814,0.9599341526207137,1.0793650793650793,1.0070813683374122,1.0200797597462794,0.7207512920615302,0.9937011841773744,0.8833854874282254,1.237644885046159,0.6918737807953695
Crystal Palace,16,Leeds,3.5,3.822346087811732,5.627802653772194,4.639569377514377,3.9,5.100686566838533,3.943972745959593,5.175278466932371,1.111111111111111,0.9939321884414644,1.2550781455450846,0.999586498999834,1.2380952380952381,1.3664599383797302,0.8804070383276698,1.0678139060301932,1.3756613756613756,1.3581685169713538,1.104979632989132,1.0673723639120585
Spurs,16,Liverpool,2.9,4.078356030492165,4.912309653356058,4.325910352628914,2.7,3.3744788380518047,4.720194961472687,3.980487642126433,0.9206349206349205,1.0605029585249266,1.0955132703427064,0.932009251834509,0.8571428571428572,0.9040136233985422,1.0536819430653168,0.821293015284521,0.7891156462585033,0.9587091221609928,1.1543225513485427,0.7654526887122344
West Ham,16,Man City,3.0,2.405260787435676,3.703986475860435,3.1059877264521587,2.9,2.5721801377360047,3.984902536821251,5.11637765525846,0.9523809523809523,0.6254447041965846,0.8260404216787886,0.6691792157409433,0.9206349206349206,0.6890800025555797,0.8895437332981914,1.0556609163536497,0.8767951625094481,0.43098143836615627,0.7347990805553618,0.7064263440939008
Aston Villa,16,Man Utd,2.4,2.605865838467011,4.466983961781172,5.038219760399409,4.2,4.1248381826686105,5.648826387041944,4.0432385391234655,0.7619047619047618,0.6776084310814348,0.9961994568473524,1.085474974444182,1.3333333333333335,1.105032833336637,1.2609789239891827,0.8342403920986265,1.0158730158730158,0.7487795644907113,1.2561865191739827,0.9055470682935611
Chelsea,16,Newcastle,2.8,3.1627609920803827,3.8885222805269044,5.0193644958847194,4.6,6.088894614297376,4.9835690175355944,3.4579388881459097,0.8888888888888887,0.8224189757174565,0.8671944687831626,1.081412643156434,1.4603174603174602,1.6311981633112664,1.1124745330770598,0.7134756621421892,1.298059964726631,1.341528322662648,0.9647317617465577,0.7715616016249717
Fulham,16,Nott'm Forest,4.2,4.841296383936212,4.5010674280835135,4.988157736450017,2.7,3.858687630227961,4.77970786503159,3.7527697107503175,1.3333333333333333,1.2588918426625937,1.0038005431526476,1.074689205511629,0.8571428571428572,1.0337318304770953,1.0669669180231816,0.7743080317074,1.1428571428571428,1.3013565688882864,1.071021971837576,0.8321404834168991
Liverpool,16,Spurs,2.3,3.9379547460440314,5.422503721919338,3.478533222019274,3.8,4.073042165900118,4.100023349163026,5.652429367888958,0.73015873015873,1.0239941357481233,1.2092936327389079,0.7494434422954339,1.2063492063492063,1.0911568225380244,0.9152419771685449,1.16626433156223,0.8808264046359282,1.1173381874604926,1.1067962954052903,0.874049155272381
